房间,窗墙比,传热系数,辐射吸收系数,房间朝向,房间面积,房间人数,温度,湿度,Co2浓度,送风温度,监测时间,air volume
ROOM3,0.65,0.53,0.56,北,68.92,6,26.3,50,414,25.3,2024-07-05 14:00:00,1057
ROOM3,0.65,0.53,0.56,北,68.92,7,25.7,53,410,24.74,2024-07-05 15:30:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,4,25.5,53,405,24.56,2024-07-05 16:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,5,25.3,54,402,24.54,2024-07-05 16:30:00,1058
ROOM3,0.65,0.53,0.56,北,68.92,3,25.2,55,413,24.84,2024-07-05 17:00:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,0,25.2,55,409,24,2024-07-05 17:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,26.9,49,408,25.75,2024-07-05 18:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,27.9,49,419,24,2024-07-05 19:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,28.3,49,416,26.81,2024-07-05 19:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29,50,412,27.37,2024-07-05 20:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.4,51,415,27.79,2024-07-05 21:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.5,51,422,27.92,2024-07-05 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.8,51,415,28.09,2024-07-05 22:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.9,52,417,24,2024-07-05 23:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30,52,421,24,2024-07-05 23:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.1,52,418,28.39,2024-07-06 00:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.3,53,417,28.5,2024-07-06 00:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.4,53,415,24,2024-07-06 01:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.5,54,418,24,2024-07-06 01:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.5,54,417,28.75,2024-07-06 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.6,54,418,24,2024-07-06 02:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.7,55,417,24,2024-07-06 03:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.7,55,416,28.96,2024-07-06 03:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.9,56,414,29.08,2024-07-06 04:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.1,57,414,29.3,2024-07-06 06:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.6,53,417,29.48,2024-07-06 07:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.4,55,419,30.16,2024-07-06 09:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33,57,425,30.58,2024-07-06 10:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.2,57,428,30.79,2024-07-06 11:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,60,423,31.26,2024-07-06 12:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.7,59,419,31.5,2024-07-06 14:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.7,59,416,31.55,2024-07-06 15:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.8,59,422,31.57,2024-07-06 15:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.8,59,422,31.61,2024-07-06 17:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.8,59,420,24,2024-07-06 17:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.7,59,414,31.67,2024-07-06 18:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,413,31.66,2024-07-06 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.5,55,426,31.58,2024-07-06 21:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,57,424,31.57,2024-07-06 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,58,431,24,2024-07-06 22:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,58,425,31.58,2024-07-06 23:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,58,418,31.6,2024-07-06 23:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,417,31.64,2024-07-07 01:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.5,59,421,31.66,2024-07-07 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.5,59,412,24,2024-07-07 02:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,410,31.68,2024-07-07 04:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,406,31.69,2024-07-07 04:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,409,31.7,2024-07-07 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,410,31.71,2024-07-07 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,413,31.71,2024-07-07 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.6,59,411,31.72,2024-07-07 06:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.9,59,422,31.77,2024-07-07 07:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,414,32.04,2024-07-07 09:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.6,59,421,32.29,2024-07-07 10:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.7,60,416,32.69,2024-07-07 12:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.2,59,421,32.9,2024-07-07 14:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.2,59,420,32.98,2024-07-07 15:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.3,59,417,33.03,2024-07-07 16:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.1,59,420,33.05,2024-07-07 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35,60,423,33,2024-07-07 21:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35,60,421,32.99,2024-07-07 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35,60,411,32.96,2024-07-07 22:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.5,58,415,32.95,2024-07-08 00:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.7,57,412,32.95,2024-07-08 01:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,410,32.92,2024-07-08 02:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,416,32.91,2024-07-08 03:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,419,32.9,2024-07-08 04:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,414,32.88,2024-07-08 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,417,32.88,2024-07-08 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,417,24,2024-07-08 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.8,57,414,32.88,2024-07-08 07:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,57,419,32.94,2024-07-08 08:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,3,33.9,49,425,31.82,2024-07-08 09:00:00,1046
ROOM3,0.65,0.53,0.56,北,68.92,3,32.7,44,427,30.21,2024-07-08 09:30:00,1058
ROOM3,0.65,0.53,0.56,北,68.92,4,31.3,44,424,29.05,2024-07-08 10:30:00,1051
ROOM3,0.65,0.53,0.56,北,68.92,7,30.7,44,421,28.55,2024-07-08 11:00:00,1057
ROOM3,0.65,0.53,0.56,北,68.92,3,30.2,44,419,28.33,2024-07-08 11:30:00,1057
ROOM3,0.65,0.53,0.56,北,68.92,5,29.8,45,421,28.1,2024-07-08 12:00:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,3,29.9,44,425,27.95,2024-07-08 12:30:00,1057
ROOM3,0.65,0.53,0.56,北,68.92,5,28.8,46,424,24,2024-07-08 14:00:00,708
ROOM3,0.65,0.53,0.56,北,68.92,7,27.7,47,409,26.53,2024-07-08 15:30:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,2,27,51,422,26.38,2024-07-08 16:30:00,1049
ROOM3,0.65,0.53,0.56,北,68.92,0,30.4,49,446,28.91,2024-07-08 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.7,50,447,29.21,2024-07-08 20:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.5,52,443,29.86,2024-07-08 22:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.8,53,434,30.18,2024-07-09 00:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.9,54,434,30.25,2024-07-09 00:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.9,54,439,30.35,2024-07-09 01:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.1,55,431,30.5,2024-07-09 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.2,55,436,30.56,2024-07-09 02:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.3,55,424,30.68,2024-07-09 03:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.4,56,420,30.73,2024-07-09 04:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.5,56,430,30.93,2024-07-09 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33,55,427,31,2024-07-09 07:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.7,53,426,31.53,2024-07-09 08:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,6,31.2,44,412,29.08,2024-07-09 09:30:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,7,30.8,44,415,28.64,2024-07-09 10:00:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,4,30.2,45,412,28.38,2024-07-09 10:30:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,2,29.5,46,413,27.89,2024-07-09 11:30:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,3,29.2,46,413,27.41,2024-07-09 12:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,3,27.8,48,414,26.54,2024-07-09 13:30:00,1056
ROOM3,0.65,0.53,0.56,北,68.92,5,27.6,48,419,26.36,2024-07-09 14:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,4,27.3,49,422,25.95,2024-07-09 14:30:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,2,27.1,50,423,25.8,2024-07-09 15:00:00,1054
ROOM3,0.65,0.53,0.56,北,68.92,2,26.6,51,427,25.64,2024-07-09 16:00:00,1060
ROOM3,0.65,0.53,0.56,北,68.92,6,26.7,51,420,25.59,2024-07-09 16:30:00,1050
ROOM3,0.65,0.53,0.56,北,68.92,0,29.1,48,424,27.82,2024-07-09 19:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.9,49,430,28.34,2024-07-09 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.2,50,437,28.62,2024-07-09 20:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.8,51,446,29.17,2024-07-09 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.3,52,424,29.6,2024-07-10 00:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.5,53,428,29.7,2024-07-10 00:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.5,53,421,29.81,2024-07-10 01:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.7,54,424,29.95,2024-07-10 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.8,54,424,30.11,2024-07-10 03:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32,55,424,30.29,2024-07-10 04:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32,55,425,30.35,2024-07-10 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.9,53,418,30.67,2024-07-10 07:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.3,54,422,31.1,2024-07-10 08:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,4,33.7,53,425,31.41,2024-07-10 08:30:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,6,31.2,43,422,28.9,2024-07-10 10:00:00,1054
ROOM3,0.65,0.53,0.56,北,68.92,1,30.6,44,418,28.49,2024-07-10 10:30:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,2,30.3,45,429,28.14,2024-07-10 11:00:00,1057
ROOM3,0.65,0.53,0.56,北,68.92,6,29.5,46,420,27.51,2024-07-10 12:00:00,1049
ROOM3,0.65,0.53,0.56,北,68.92,6,29,47,422,27.27,2024-07-10 12:30:00,1059
ROOM3,0.65,0.53,0.56,北,68.92,2,27.8,49,415,26.58,2024-07-10 14:00:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,7,27.7,49,418,24,2024-07-10 14:30:00,711
ROOM3,0.65,0.53,0.56,北,68.92,4,27.4,50,414,26,2024-07-10 15:00:00,345
ROOM3,0.65,0.53,0.56,北,68.92,2,27.1,50,411,25.8,2024-07-10 15:30:00,347
ROOM3,0.65,0.53,0.56,北,68.92,4,26.9,51,413,24,2024-07-10 16:00:00,714
ROOM3,0.65,0.53,0.56,北,68.92,7,26.8,51,414,24,2024-07-10 16:30:00,708
ROOM3,0.65,0.53,0.56,北,68.92,7,26.5,53,411,25.44,2024-07-10 17:30:00,127.79999
ROOM3,0.65,0.53,0.56,北,68.92,0,29.1,48,414,24,2024-07-10 19:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.9,49,422,28.32,2024-07-10 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.8,51,430,29.11,2024-07-10 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.4,52,425,29.61,2024-07-11 00:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32,55,417,30.19,2024-07-11 04:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.1,55,424,30.31,2024-07-11 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.1,55,418,30.37,2024-07-11 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.1,56,421,30.42,2024-07-11 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.6,53,416,30.55,2024-07-11 07:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.5,53,420,31.04,2024-07-11 08:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,1,30.8,45,414,24,2024-07-11 09:30:00,706
ROOM3,0.65,0.53,0.56,北,68.92,7,29.7,44,418,27.69,2024-07-11 10:30:00,1051
ROOM3,0.65,0.53,0.56,北,68.92,4,29.2,45,411,27.36,2024-07-11 11:00:00,1054
ROOM3,0.65,0.53,0.56,北,68.92,6,28.6,46,413,27.44,2024-07-11 11:30:00,1054
ROOM3,0.65,0.53,0.56,北,68.92,6,28.4,47,416,27.17,2024-07-11 12:00:00,1049
ROOM3,0.65,0.53,0.56,北,68.92,3,28.1,48,416,26.9,2024-07-11 12:30:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,3,28.1,48,411,26.92,2024-07-11 13:00:00,1056
ROOM3,0.65,0.53,0.56,北,68.92,6,27.4,49,416,24,2024-07-11 14:00:00,707
ROOM3,0.65,0.53,0.56,北,68.92,6,26.9,51,412,26.38,2024-07-11 15:00:00,345
ROOM3,0.65,0.53,0.56,北,68.92,6,26.8,51,411,26.3,2024-07-11 15:30:00,1050
ROOM3,0.65,0.53,0.56,北,68.92,2,26.3,52,412,24,2024-07-11 17:00:00,708
ROOM3,0.65,0.53,0.56,北,68.92,0,28.9,48,413,27.49,2024-07-11 19:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.4,50,413,28.8,2024-07-11 21:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.6,50,419,28.97,2024-07-11 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.8,51,418,29.1,2024-07-11 22:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.9,51,422,29.21,2024-07-11 23:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.1,52,419,29.43,2024-07-12 00:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.2,52,417,29.51,2024-07-12 00:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.8,55,413,30.09,2024-07-12 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.8,55,411,30.14,2024-07-12 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.9,55,408,30.19,2024-07-12 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.9,52,411,30.6,2024-07-12 07:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,2,32.2,46,406,30,2024-07-12 09:00:00,1055
ROOM3,0.65,0.53,0.56,北,68.92,2,30.8,44,405,24,2024-07-12 10:00:00,709
ROOM3,0.65,0.53,0.56,北,68.92,7,28.9,47,410,27.56,2024-07-12 11:30:00,1050
ROOM3,0.65,0.53,0.56,北,68.92,6,28.1,48,406,27.09,2024-07-12 12:30:00,1051
ROOM3,0.65,0.53,0.56,北,68.92,3,27.1,49,411,26.2,2024-07-12 14:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,1,25.9,52,410,25.73,2024-07-12 16:00:00,1049
ROOM3,0.65,0.53,0.56,北,68.92,0,25.8,52,416,25.6,2024-07-12 17:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,28.2,47,420,26.95,2024-07-12 18:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,29.3,48,451,27.86,2024-07-12 19:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.6,50,440,28.95,2024-07-12 21:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.8,50,442,29.08,2024-07-12 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.1,52,435,29.45,2024-07-12 23:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.3,53,431,29.63,2024-07-13 00:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.5,54,424,29.78,2024-07-13 01:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.7,55,422,24,2024-07-13 03:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.8,55,421,30.06,2024-07-13 03:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.9,55,422,30.17,2024-07-13 04:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.9,55,419,30.23,2024-07-13 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32,55,415,30.29,2024-07-13 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.1,55,419,30.39,2024-07-13 06:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.5,53,413,30.52,2024-07-13 07:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.3,52,423,31.16,2024-07-13 09:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,33.9,53,425,31.8,2024-07-13 10:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.2,54,426,32.05,2024-07-13 10:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.3,55,431,32.24,2024-07-13 11:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.5,56,434,32.41,2024-07-13 11:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.7,56,417,32.71,2024-07-13 13:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.8,56,414,32.82,2024-07-13 14:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.8,56,411,32.8,2024-07-13 15:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.8,56,409,32.78,2024-07-13 16:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.6,56,414,32.78,2024-07-13 17:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.6,56,415,32.77,2024-07-13 18:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.5,56,414,32.74,2024-07-13 19:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.6,56,413,24,2024-07-13 19:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.5,57,411,32.68,2024-07-13 20:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,413,32.63,2024-07-13 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,58,418,32.62,2024-07-13 23:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,415,32.6,2024-07-13 23:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,58,415,32.59,2024-07-14 01:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,58,408,32.58,2024-07-14 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,58,409,32.58,2024-07-14 02:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,408,32.58,2024-07-14 03:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,410,32.56,2024-07-14 04:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,416,32.56,2024-07-14 04:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.3,57,410,32.57,2024-07-14 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,57,409,32.57,2024-07-14 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.3,57,409,24,2024-07-14 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.4,58,411,32.59,2024-07-14 07:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.7,57,417,32.67,2024-07-14 08:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.4,54,417,32.97,2024-07-14 09:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.5,54,431,33.68,2024-07-14 11:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.6,54,439,24,2024-07-14 11:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.8,55,433,33.8,2024-07-14 14:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.7,55,429,33.8,2024-07-14 14:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.8,52,441,33.73,2024-07-14 15:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.8,53,436,33.71,2024-07-14 16:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.7,53,431,33.68,2024-07-14 16:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.4,52,443,33.37,2024-07-14 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.2,51,433,33.31,2024-07-14 22:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.2,52,431,33.32,2024-07-14 22:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.2,52,432,33.31,2024-07-14 23:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.2,54,423,33.36,2024-07-15 01:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35.1,55,421,33.35,2024-07-15 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35,55,420,33.32,2024-07-15 03:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,35,56,417,33.3,2024-07-15 04:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.9,56,417,33.28,2024-07-15 04:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.9,56,420,33.26,2024-07-15 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.9,56,426,33.25,2024-07-15 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.9,56,423,33.25,2024-07-15 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,34.9,55,428,33.16,2024-07-15 07:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,7,33.2,50,426,31.5,2024-07-15 09:00:00,1051
ROOM3,0.65,0.53,0.56,北,68.92,2,30.8,46,427,29.74,2024-07-15 10:00:00,1052
ROOM3,0.65,0.53,0.56,北,68.92,2,29.4,48,427,28.67,2024-07-15 11:00:00,1051
ROOM3,0.65,0.53,0.56,北,68.92,1,28.9,49,425,28.01,2024-07-15 12:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,7,28.6,49,429,27.86,2024-07-15 12:30:00,346
ROOM3,0.65,0.53,0.56,北,68.92,2,28.6,49,424,27.69,2024-07-15 13:00:00,347
ROOM3,0.65,0.53,0.56,北,68.92,5,27.9,49,422,24,2024-07-15 13:30:00,704
ROOM3,0.65,0.53,0.56,北,68.92,7,27.6,50,426,27.08,2024-07-15 14:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,7,27.4,50,415,26.75,2024-07-15 15:00:00,1057
ROOM3,0.65,0.53,0.56,北,68.92,4,27.1,50,413,26.55,2024-07-15 15:30:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,6,26.7,51,412,25.94,2024-07-15 17:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,0,30.1,49,427,28.84,2024-07-15 20:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.7,50,427,29.28,2024-07-15 21:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,30.9,50,427,29.48,2024-07-15 21:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.4,51,422,29.91,2024-07-15 23:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.6,52,419,30.04,2024-07-15 23:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.7,52,424,30.14,2024-07-16 00:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,31.9,53,427,24,2024-07-16 01:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32,54,422,30.42,2024-07-16 01:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.1,54,425,30.52,2024-07-16 02:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.2,55,421,30.6,2024-07-16 02:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.4,57,427,30.89,2024-07-16 05:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.5,57,426,30.95,2024-07-16 05:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.5,57,420,30.99,2024-07-16 06:00:00,0
ROOM3,0.65,0.53,0.56,北,68.92,0,32.8,57,423,31.13,2024-07-16 07:30:00,0
ROOM3,0.65,0.53,0.56,北,68.92,6,31.1,51,424,29.78,2024-07-16 09:00:00,1053
ROOM3,0.65,0.53,0.56,北,68.92,1,28.8,47,418,27.4,2024-07-16 10:30:00,1054
ROOM3,0.65,0.53,0.56,北,68.92,5,28.6,47,419,27.15,2024-07-16 11:00:00,1056
ROOM3,0.65,0.53,0.56,北,68.92,1,28.1,49,413,24,2024-07-16 12:00:00,705
